file_name,sent,annotate1,annotate2
clever_elsie.emmood,"Then she was alarmed, and became uncertain whether she really was Clever Elsie or not, and said: ""Is it I, or is it not I?""",F:Su-,F:-
clever_elsie.emmood,"But she knew not what answer to make to this, and stood for a time in doubt; at length she thought: ""I will go home and ask if it be I, or if it be not I, they will be sure to know.""",F:N,F:N
clever_elsie.emmood,"She ran to the door of her own house, but it was shut; then she knocked at the window and cried: ""Hans, is Elsie within?""",F:N,F:N
clever_elsie.emmood,"""Yes,"" answered Hans, ""she is within.""",N:N,F:+
clever_elsie.emmood,"Hereupon she was terrified, and said: ""Ah, heavens!",F:F,F:-
clever_elsie.emmood,"Then it is not I,"" and went to another door; but when the people heard the jingling of the bells they would not open it, and she could get in nowhere.",F:N,F:-
clever_elsie.emmood,"Then she ran out of the village, and no one has seen her since.",F:N,F:S
96_the_three_little_birds.emmood,"About a thousand or more years ago, there were in this country nothing but small kings, and one of them who lived on the Keuterberg was very fond of hunting.",N:N,N:N
96_the_three_little_birds.emmood,"Once on a time when he was riding forth from his castle with his huntsmen, three girls were watching their cows upon the mountain, and when they saw the King with all his followers, the eldest girl pointed to him, and called to the two other girls, ""If I do not get that one, I will have none.""",N:N,N:N
96_the_three_little_birds.emmood,"Then the second girl answered from the other side of the hill, and pointed to the one who was on the King""s right hand, ""Hilloa! hilloa!",N:N,N:N
96_the_three_little_birds.emmood,"If I do not get him, I will have no one.""",N:N,N:N
96_the_three_little_birds.emmood,"These, however, were the two ministers.",N:N,N:N
96_the_three_little_birds.emmood,"The King heard all this, and when he had come back from the chase, he caused the three girls to be brought to him, and asked them what they had said yesterday on the mountain.",N:N,N:N
96_the_three_little_birds.emmood,"This they would not tell him, so the King asked the eldest if she really would take him for her husband?",N:N,N:N
96_the_three_little_birds.emmood,"Then she said, ""Yes,"" and the two ministers married the two sisters, for they were all three fair and beautiful of face, especially the Queen, who had hair like flax.",H:N,H:H
96_the_three_little_birds.emmood,"But the two sisters had no children, and once when the King was obliged to go from home he invited them to come to the Queen in order to cheer her, for she was about to bear a child.",N:N,N:H
96_the_three_little_birds.emmood,She had a little boy who brought a bright red star into the world with him.,N:N,N:H
96_the_three_little_birds.emmood,Then the two sisters said to each other that they would throw the beautiful boy into the water.,A:N,A:A
96_the_three_little_birds.emmood,"When they had thrown him in (I believe it was into the Weser) a little bird flew up into the air, which sang ,",N:N,N:N
96_the_three_little_birds.emmood,"""To thy death art thou sped, Until God""s word be said.",N:N,N:N
96_the_three_little_birds.emmood,"In the white lily bloom, Brave boy, is thy tomb.""",N:N,N:S
96_the_three_little_birds.emmood,"When the two heard that, they were frightened to death, and ran away in great haste.",F:F,F:F
96_the_three_little_birds.emmood,When the King came home they told him that the Queen had been delivered of a dog.,N:N,N:N
96_the_three_little_birds.emmood,"Then the King said, ""What God does, is well done!""",N:N,N:N
96_the_three_little_birds.emmood,"But a fisherman who dwelt near the water fished the little boy out again while he was still alive, and as his wife had no children, they reared him.",N:N,N:H
96_the_three_little_birds.emmood,"When a year had gone by, the King again went away, and the Queen had another little boy, whom the false sisters likewise took and threw into the water.",Su-:N,-:S
96_the_three_little_birds.emmood,"Then up flew a little bird again and sang,",N:N,N:N
96_the_three_little_birds.emmood,"""To thy death art thou sped, Until God""s word be said.",D:N,D:N
96_the_three_little_birds.emmood,"In the white lily bloom, Brave boy, is thy tomb.""",N:N,N:S
96_the_three_little_birds.emmood,"And when the King came back, they told him that the Queen had once more given birth to a dog, and he again said, ""What God does, is well done.""",N:N,N:N
96_the_three_little_birds.emmood,"The fisherman, however, fished this one also out of the water, and reared him.",N:N,N:H
96_the_three_little_birds.emmood,"Then the King again journeyed forth, and the Queen had a little girl, whom also the false sisters threw into the water.",N:N,N:S
96_the_three_little_birds.emmood,"Then again a little bird flew up on high and sang,",N:N,N:N
96_the_three_little_birds.emmood,"""To thy death art thou sped Until God""s word be said.",D:N,D:N
96_the_three_little_birds.emmood,"In the white lily bloom, Bonny girl, is thy tomb.""",N:N,N:S
96_the_three_little_birds.emmood,And when the King came home they told him that the Queen had been delivered of a cat.,N:N,N:N
96_the_three_little_birds.emmood,"Then the King grew angry, and ordered his wife to be cast into prison, and therein was she shut up for many long years.",A:A,A:A
96_the_three_little_birds.emmood,In the meantime the children had grown up.,N:N,N:N
96_the_three_little_birds.emmood,"Then eldest once went out with some other boys to fish, but the other boys would not have him with them, and said, ""Go thy way, foundling.""",N:N,N:D
96_the_three_little_birds.emmood,"Hereupon he was much troubled, and asked the old fisherman if that was true?",Sa:Sa,S:S
96_the_three_little_birds.emmood,The fisherman told him that once when he was fishing he had drawn him out of the water.,N:N,N:N
96_the_three_little_birds.emmood,So the boy said he would go forth and seek his father.,N:N,N:N
96_the_three_little_birds.emmood,"The fisherman, however, entreated him to stay, but he would not let himself be hindered, and at last the fisherman consented.",N:N,N:S
96_the_three_little_birds.emmood,"Then the boy went on his way and walked for many days, and at last he came to a great piece of water by the side of which stood an old woman fishing.",N:N,N:N
96_the_three_little_birds.emmood,"""Good day, mother,"" said the boy.",N:N,N:N
96_the_three_little_birds.emmood,"""Many thanks,"" said she.",H:N,H:N
96_the_three_little_birds.emmood,"""Thou wilt fish long enough before thou catchest anything.""",N:N,N:N
96_the_three_little_birds.emmood,"""And thou wilt seek long enough before thou findest thy father.",N:N,N:N
96_the_three_little_birds.emmood,"How wilt thou get over the water?"" said the woman.",N:N,N:N
96_the_three_little_birds.emmood,"""God knows.""",N:N,N:N
96_the_three_little_birds.emmood,"Then the old woman took him up on her back and carried him through it, and he sought for a long time, but could not find his father.",N:N,N:S
96_the_three_little_birds.emmood,"When a year had gone by, the second boy set out to seek his brother.",N:N,N:N
96_the_three_little_birds.emmood,"He came to the water, and all fared with him just as with his brother.",N:N,N:N
96_the_three_little_birds.emmood,"And now there was no one at home but the daughter, and she mourned for her brothers so much that at last she also begged the fisherman to let her set forth, for she wished to go in search of her brothers.",Sa:Sa,S:S
96_the_three_little_birds.emmood,"Then she likewise came to the great piece of water, and she said to the old woman, ""Good day, mother.""",N:N,N:N
96_the_three_little_birds.emmood,"""Many thanks,"" replied the old woman.",H:N,H:N
96_the_three_little_birds.emmood,"""May God help you with your fishing,"" said the maiden.",N:N,N:N
96_the_three_little_birds.emmood,"When the old woman heard that, she became quite friendly, and carried her over the water, gave her a wand, and said to her, ""Go, my daughter, ever onwards by this road, and when you come to a great black dog, you must pass it silently and boldly, without either laughing or looking at it.",N:H,H:H
96_the_three_little_birds.emmood,"Then you will come to a great high castle, on the threshold of which you must let the wand fall, and go straight through the castle, and out again on the other side.",N:N,N:N
96_the_three_little_birds.emmood,"There you will see an old fountain out of which a large tree has grown, whereon hangs a bird in a cage which you must take down.",N:N,N:N
96_the_three_little_birds.emmood,"Take likewise a glass of water out of the fountain, and with these two things go back by the same way.",N:N,N:N
96_the_three_little_birds.emmood,"Pick up the wand again from the threshold and take it with you, and when you again pass by the dog, strike him in the face with it, but be sure that you hit him, and then just come back here to me.""",N:N,N:N
96_the_three_little_birds.emmood,"The maiden found everything exactly as the old woman had said, and on her way back she found her two brothers who had sought each other over half the world.",Su+:N,+:H
96_the_three_little_birds.emmood,"They went together to the place where the black dog was lying on the road; she struck it in the face, and it turned into a handsome prince who went with them to the river.",Su+:N,+:H
96_the_three_little_birds.emmood,There the old woman was still standing.,N:N,N:N
96_the_three_little_birds.emmood,"She rejoiced much to see them again, and carried them all over the water, and then she too went away, for now she was freed.",H:H,H:H
